customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02208,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card,83.88,5057.03,No
CUST-02209,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,39.05,756.67,Yes
CUST-02210,Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,102.4,7214.74,No
CUST-02211,Male,0,No,No,60,Yes,No,DSL,No,No,No,Month-to-month,Yes,Mailed check,115.12,6920.95,No
CUST-02212,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,33.75,1152.99,No
CUST-02213,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.6,2527.16,Yes
CUST-02214,Female,0,Yes,No,31,No,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,58.56,1863.82,Yes
CUST-02215,Female,0,No,No,58,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.28,5153.15,No
CUST-02216,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Electronic check,69.69,311.01,Yes
CUST-02217,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,Two year,Yes,Credit card,98.92,1531.53,No
CUST-02218,Female,0,No,Yes,10,Yes,Yes,DSL,No internet service,Yes,Yes,One year,Yes,Credit card,22.62,198.27,No
CUST-02219,Male,1,Yes,No,34,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Mailed check,51.02,1708.13,No
CUST-02220,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Credit card,22.84,958.15,No
CUST-02221,Male,0,Yes,Yes,9,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,114.05,1071.52,No
CUST-02222,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No internet service,No,One year,No,Bank transfer,35.36,267.05,No
CUST-02223,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,Yes,One year,Yes,Electronic check,61.31,1533.21,No
CUST-02224,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes,Bank transfer,83.43,127.38,Yes
CUST-02225,Male,0,No,No,58,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,65.07,3816.5,Yes
CUST-02226,Male,1,No,No,2,No,Yes,DSL,No,Yes,No,Two year,Yes,Mailed check,72.73,102.37,No
CUST-02227,Male,1,Yes,Yes,37,Yes,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,38.81,1407.12,No
CUST-02228,Male,0,No,No,1,Yes,No,DSL,No internet service,No,No,One year,No,Bank transfer,24.84,19.91,Yes
CUST-02229,Female,0,No,Yes,16,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card,44.25,708.06,Yes
CUST-02230,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Credit card,50.35,3580.72,No
CUST-02231,Male,0,No,No,35,Yes,No,DSL,No internet service,No internet service,Yes,One year,Yes,Bank transfer,60.41,2072.58,No
CUST-02232,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,48.19,3432.19,No
CUST-02233,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,21.65,0.0,Yes
CUST-02234,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,Month-to-month,No,Mailed check,27.65,960.19,Yes
CUST-02235,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,86.73,2228.77,No
CUST-02236,Male,0,Yes,No,36,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,24.44,917.79,No
CUST-02237,Male,0,No,No,70,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,22.71,1618.13,No
CUST-02238,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Bank transfer,100.8,2137.39,Yes
CUST-02239,Male,0,Yes,No,67,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,22.21,1503.86,No
CUST-02240,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No internet service,No internet service,Two year,Yes,Mailed check,25.01,324.99,No
CUST-02241,Male,0,No,Yes,22,Yes,No phone service,DSL,No,No,Yes,One year,Yes,Mailed check,74.05,1635.48,No
CUST-02242,Male,0,Yes,No,43,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,63.17,2755.38,Yes
CUST-02243,Female,1,No,No,64,Yes,Yes,DSL,No,No,No,Two year,No,Electronic check,116.37,7475.43,No
CUST-02244,Female,0,Yes,Yes,60,No,No,Fiber optic,No,Yes,No internet service,Two year,No,Electronic check,113.56,6786.68,Yes
CUST-02245,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Mailed check,85.34,4568.78,Yes
CUST-02246,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,25.33,1752.47,Yes
CUST-02247,Male,0,No,Yes,49,Yes,No,DSL,No internet service,No internet service,Yes,Two year,No,Bank transfer,69.33,3360.42,No
CUST-02248,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No internet service,No,One year,No,Bank transfer,22.6,294.05,No
CUST-02249,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,110.61,1536.81,Yes
CUST-02250,Male,0,No,No,16,No,No,DSL,No,No,No internet service,One year,No,Mailed check,85.32,1332.44,Yes
CUST-02251,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,Yes,Yes,One year,Yes,Bank transfer,76.54,2538.06,No
CUST-02252,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,61.65,2085.92,No
CUST-02253,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,One year,No,Electronic check,69.99,2631.42,Yes
CUST-02254,Female,1,No,No,54,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer,58.83,3132.59,Yes
CUST-02255,Female,1,No,No,58,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,28.16,1592.53,No
CUST-02256,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer,85.42,348.01,Yes
CUST-02257,Female,0,No,No,29,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,119.63,3494.3,Yes
CUST-02258,Female,0,Yes,No,3,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,29.47,130.99,Yes
CUST-02259,Male,1,No,No,14,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Credit card,119.41,1680.28,Yes
CUST-02260,Male,0,Yes,No,34,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.76,3747.11,No
CUST-02261,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,Bank transfer,109.21,5871.54,No
CUST-02262,Female,0,No,No,65,Yes,No,DSL,No,No,Yes,Two year,No,Mailed check,102.79,6658.79,Yes
CUST-02263,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No internet service,Yes,Two year,No,Credit card,112.2,6611.56,No
CUST-02264,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,43.14,1029.09,Yes
CUST-02265,Male,1,No,No,21,Yes,Yes,No,No,No,No,One year,No,Mailed check,62.59,1307.92,Yes
CUST-02266,Female,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,Electronic check,66.94,2852.38,Yes
CUST-02267,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card,24.93,814.78,Yes
CUST-02268,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,118.06,5894.14,No
CUST-02269,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Two year,Yes,Bank transfer,88.32,134.59,No
CUST-02270,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,64.06,4424.69,No
CUST-02271,Male,0,No,Yes,31,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,119.21,3708.15,Yes
CUST-02272,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,One year,No,Mailed check,45.76,91.3,No
CUST-02273,Female,0,Yes,No,58,No,No,No,No internet service,No,No,Month-to-month,No,Credit card,52.38,3068.7,Yes
CUST-02274,Female,0,No,No,72,No,No phone service,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card,37.47,2657.95,No
CUST-02275,Male,0,Yes,No,13,No,Yes,No,No,No,Yes,Two year,No,Credit card,37.02,482.45,No
CUST-02276,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Electronic check,37.22,1854.41,No
CUST-02277,Female,0,Yes,No,10,Yes,No,DSL,No,No internet service,No,One year,Yes,Mailed check,80.31,792.44,No
CUST-02278,Male,0,Yes,No,9,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Credit card,48.0,395.98,No
CUST-02279,Male,0,No,No,57,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,Bank transfer,115.08,6547.09,Yes
CUST-02280,Female,0,Yes,No,33,Yes,No phone service,DSL,No,No internet service,No,One year,Yes,Bank transfer,101.31,3340.24,Yes
CUST-02281,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.44,1762.77,Yes
CUST-02282,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Credit card,103.07,2790.48,Yes
CUST-02283,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No internet service,One year,No,Electronic check,53.26,877.55,No
CUST-02284,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Credit card,41.23,992.88,Yes
CUST-02285,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,97.77,635.02,Yes
CUST-02286,Male,1,Yes,No,44,Yes,No,No,No,Yes,No internet service,One year,Yes,Electronic check,105.41,4656.88,No
CUST-02287,Male,1,Yes,Yes,44,Yes,Yes,No,No,No internet service,No,Two year,No,Bank transfer,115.97,5112.16,Yes
CUST-02288,Male,0,Yes,Yes,70,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,60.86,4242.95,No
CUST-02289,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,75.34,2532.39,No
CUST-02290,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No internet service,No,One year,No,Bank transfer,80.72,4079.87,Yes
CUST-02291,Female,1,No,No,20,Yes,Yes,DSL,No,No internet service,Yes,One year,Yes,Mailed check,82.03,1596.86,No
CUST-02292,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,No,Yes,One year,No,Electronic check,59.02,1613.51,No
CUST-02293,Female,0,No,No,43,Yes,No,DSL,No internet service,Yes,No internet service,One year,No,Bank transfer,33.54,1419.84,No
CUST-02294,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,25.19,1367.26,No
CUST-02295,Female,0,Yes,No,9,Yes,No phone service,DSL,No,No internet service,Yes,Two year,Yes,Mailed check,110.41,959.79,No
CUST-02296,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,55.39,1180.3,No
CUST-02297,Male,0,No,No,47,Yes,No,DSL,Yes,No,No internet service,Month-to-month,No,Electronic check,36.43,1711.71,Yes
CUST-02298,Male,0,No,Yes,51,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Credit card,118.32,6057.07,Yes
CUST-02299,Female,0,Yes,No,14,No,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,99.9,1447.69,No
CUST-02300,Male,0,Yes,No,54,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,118.08,6360.27,No
CUST-02301,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,46.44,1966.86,No
CUST-02302,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Bank transfer,65.25,3158.86,No
CUST-02303,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,100.49,508.02,Yes
CUST-02304,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,74.29,2379.09,No
CUST-02305,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No internet service,Yes,Two year,Yes,Bank transfer,54.21,3260.02,No
CUST-02306,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,Two year,No,Electronic check,34.16,1842.94,No
CUST-02307,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card,75.3,2860.94,No
CUST-02308,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,No internet service,Two year,No,Mailed check,79.04,856.64,Yes
CUST-02309,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Bank transfer,91.52,2752.95,Yes
CUST-02310,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer,98.63,5083.32,Yes
CUST-02311,Female,1,No,No,33,Yes,Yes,DSL,No,Yes,Yes,One year,No,Bank transfer,30.05,1026.09,No
CUST-02312,Male,0,No,No,40,Yes,No phone service,DSL,Yes,No,Yes,One year,No,Mailed check,82.05,3284.05,Yes
CUST-02313,Male,0,No,No,9,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,97.71,832.6,Yes
CUST-02314,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Bank transfer,57.68,2990.06,No
CUST-02315,Male,1,No,Yes,56,Yes,No,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.11,,No
CUST-02316,Female,1,No,No,2,Yes,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Credit card,66.92,182.51,Yes
CUST-02317,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,49.63,2747.31,Yes
CUST-02318,Male,1,Yes,Yes,32,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Credit card,70.01,2193.32,Yes
CUST-02319,Male,0,No,No,6,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.47,318.16,Yes
CUST-02320,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,61.12,227.9,Yes
CUST-02321,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer,111.34,4188.68,No
CUST-02322,Female,0,No,Yes,47,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,111.49,5263.58,No
CUST-02323,Female,0,Yes,No,15,No,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,119.2,1744.92,Yes
CUST-02324,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,67.58,2529.85,Yes
CUST-02325,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,35.14,113.55,Yes
CUST-02326,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,One year,No,Bank transfer,108.68,354.22,Yes
CUST-02327,Male,0,Yes,Yes,26,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,78.88,2038.03,No
CUST-02328,Male,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No,Two year,Yes,Electronic check,94.27,1548.86,Yes
CUST-02329,Female,0,No,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card,34.58,2366.29,No
CUST-02330,Female,0,No,No,53,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,50.61,2660.65,Yes
CUST-02331,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Mailed check,46.07,368.55,Yes
CUST-02332,Female,0,No,No,52,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,75.1,3867.48,No
CUST-02333,Male,0,Yes,No,4,No,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,119.71,488.1,Yes
CUST-02334,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Credit card,80.46,5478.68,Yes
CUST-02335,Female,0,Yes,Yes,46,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,76.43,3489.45,Yes
CUST-02336,Male,0,Yes,Yes,39,Yes,No,No,No,No internet service,Yes,Two year,No,Electronic check,95.43,3703.48,No
CUST-02337,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Mailed check,51.54,287.9,No
CUST-02338,Female,0,No,No,11,No,No phone service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,43.83,516.74,Yes
CUST-02339,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,103.48,2472.48,Yes
CUST-02340,Female,1,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Credit card,115.98,3117.33,No
CUST-02341,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Electronic check,60.98,2574.83,No
CUST-02342,Male,0,No,No,46,Yes,Yes,DSL,No internet service,Yes,No,Two year,Yes,Credit card,22.21,1021.21,No
CUST-02343,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Credit card,36.27,1733.56,Yes
CUST-02344,Male,0,No,No,53,Yes,No,DSL,No internet service,Yes,No,One year,No,Electronic check,105.41,5607.67,No
CUST-02345,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,30.41,508.23,No
CUST-02346,Male,1,No,Yes,26,Yes,No phone service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,95.83,2463.8,No
CUST-02347,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,81.26,5793.64,No
CUST-02348,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.13,417.43,Yes
CUST-02349,Female,0,Yes,Yes,68,Yes,No phone service,DSL,Yes,Yes,No,One year,No,Credit card,44.17,3053.53,No
CUST-02350,Female,1,No,No,70,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,19.87,1400.56,No
CUST-02351,Male,0,Yes,No,21,No,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,22.05,434.68,Yes
CUST-02352,Male,0,No,Yes,58,Yes,No,No,No,No,No,Two year,No,Credit card,91.93,5301.76,Yes
CUST-02353,Female,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,No,Mailed check,80.57,3683.59,Yes
CUST-02354,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,Two year,Yes,Credit card,103.73,6987.84,No
CUST-02355,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Mailed check,58.72,1852.99,No
CUST-02356,Female,0,No,No,0,Yes,No,DSL,No internet service,No internet service,No,Month-to-month,No,Mailed check,74.67,0.0,Yes
CUST-02357,Male,1,Yes,No,53,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Electronic check,97.92,5199.76,No
CUST-02358,Female,1,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,68.66,3130.79,Yes
CUST-02359,Male,1,Yes,No,40,No,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Credit card,119.32,4796.11,Yes
CUST-02360,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,93.77,3759.55,Yes
CUST-02361,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No internet service,No,One year,Yes,Electronic check,87.7,584.76,Yes
CUST-02362,Male,0,Yes,No,31,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,99.76,3136.91,Yes
CUST-02363,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No internet service,No,Yes,Two year,Yes,Credit card,97.27,2860.01,No
CUST-02364,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No internet service,Two year,Yes,Mailed check,40.41,1800.57,No
CUST-02365,Male,0,No,Yes,51,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.46,2012.23,Yes
CUST-02366,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,Yes,Electronic check,79.82,4747.38,No
CUST-02367,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,One year,Yes,Bank transfer,62.48,762.91,No
CUST-02368,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,No,Yes,No,One year,Yes,Mailed check,106.9,4124.54,Yes
CUST-02369,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,47.59,2896.0,Yes
CUST-02370,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Credit card,51.75,2263.29,Yes
CUST-02371,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No,Yes,Two year,Yes,Credit card,34.96,2110.71,No
CUST-02372,Female,0,No,No,43,Yes,No,DSL,No internet service,No internet service,No,Month-to-month,No,Electronic check,118.14,5104.22,Yes
CUST-02373,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,29.84,1396.42,Yes
CUST-02374,Female,0,No,No,58,Yes,No,DSL,No internet service,No,No,One year,Yes,Electronic check,118.26,6893.62,No
CUST-02375,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,No,Credit card,90.05,4998.95,No
CUST-02376,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.09,271.47,No
CUST-02377,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,33.51,793.98,Yes
CUST-02378,Male,0,No,No,60,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,51.35,3057.04,No
CUST-02379,Female,0,Yes,No,45,Yes,No phone service,DSL,Yes,Yes,Yes,One year,No,Bank transfer,44.56,1976.13,Yes
CUST-02380,Female,0,No,No,53,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,117.26,6232.43,Yes
CUST-02381,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,One year,No,Mailed check,80.56,2628.67,Yes
CUST-02382,Female,0,No,No,6,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,25.59,166.76,Yes
CUST-02383,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Bank transfer,71.59,4355.96,No
CUST-02384,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card,109.51,6106.82,Yes
CUST-02385,Female,1,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,60.45,270.17,Yes
CUST-02386,Female,0,Yes,No,34,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,85.95,2908.69,Yes
CUST-02387,Female,0,No,No,36,Yes,Yes,No,No,No,No,One year,No,Bank transfer,96.87,3438.81,No
CUST-02388,Male,0,No,No,59,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,36.87,2210.44,Yes
CUST-02389,Female,0,No,Yes,64,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,105.26,6718.09,No
CUST-02390,Female,0,Yes,No,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,63.78,988.93,No
CUST-02391,Female,0,No,No,29,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,23.78,694.25,Yes
CUST-02392,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Electronic check,107.65,7788.93,Yes
CUST-02393,Male,0,Yes,No,41,Yes,No,DSL,No internet service,No internet service,No,One year,No,Bank transfer,75.56,3089.77,No
CUST-02394,Male,0,No,No,60,No,Yes,DSL,Yes,No,Yes,One year,Yes,Mailed check,38.23,2260.75,No
CUST-02395,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card,50.38,2319.66,Yes
CUST-02396,Female,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No,No,One year,Yes,Credit card,76.08,4668.73,No
CUST-02397,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,56.17,3566.64,No
CUST-02398,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No internet service,Two year,Yes,Electronic check,41.8,2310.36,No
CUST-02399,Female,1,Yes,Yes,67,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,66.89,4527.18,Yes
CUST-02400,Male,0,No,No,45,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,36.87,1704.06,No
